task_id,model,variant,source_tag,is_synthetic,pass_flag,error_family,raw_error
HumanEval/33,,adw_adb_union,adw_adb_union,0,0,unknown,
HumanEval/34,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/35,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/36,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/37,,adw_adb_union,adw_adb_union,0,0,unknown,
HumanEval/38,,adw_adb_union,adw_adb_union,0,0,unknown,
HumanEval/39,,adw_adb_union,adw_adb_union,0,0,unknown,
HumanEval/4,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/40,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/41,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/42,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/43,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/44,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/45,,adw_adb_union,adw_adb_union,0,0,unknown,
HumanEval/46,,adw_adb_union,adw_adb_union,0,0,unknown,
HumanEval/47,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/48,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/49,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/5,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/50,,adw_adb_union,adw_adb_union,0,0,unknown,
HumanEval/51,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/52,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/53,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/54,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/55,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/56,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/57,,adw_adb_union,adw_adb_union,0,0,unknown,
HumanEval/58,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/59,,adw_adb_union,adw_adb_union,0,0,unknown,
HumanEval/6,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/60,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/61,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/62,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/63,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/64,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/65,,adw_adb_union,adw_adb_union,0,0,unknown,
HumanEval/66,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/67,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/68,,adw_adb_union,adw_adb_union,0,0,unknown,
HumanEval/69,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/7,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/70,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/71,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/72,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/73,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/74,,adw_adb_union,adw_adb_union,0,0,unknown,
HumanEval/75,,adw_adb_union,adw_adb_union,0,0,unknown,
HumanEval/76,,adw_adb_union,adw_adb_union,0,0,unknown,
HumanEval/77,,adw_adb_union,adw_adb_union,0,0,unknown,
HumanEval/78,,adw_adb_union,adw_adb_union,0,0,unknown,
HumanEval/79,,adw_adb_union,adw_adb_union,0,0,unknown,
HumanEval/8,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/80,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/81,,adw_adb_union,adw_adb_union,0,0,unknown,
HumanEval/82,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/83,,adw_adb_union,adw_adb_union,0,0,unknown,
HumanEval/84,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/85,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/86,,adw_adb_union,adw_adb_union,0,0,unknown,
HumanEval/87,,adw_adb_union,adw_adb_union,0,0,unknown,
HumanEval/88,,adw_adb_union,adw_adb_union,0,0,unknown,
HumanEval/89,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/9,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/90,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/91,,adw_adb_union,adw_adb_union,0,0,unknown,
HumanEval/92,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/93,,adw_adb_union,adw_adb_union,0,0,unknown,
HumanEval/94,,adw_adb_union,adw_adb_union,0,0,unknown,
HumanEval/95,,adw_adb_union,adw_adb_union,0,0,unknown,
HumanEval/96,,adw_adb_union,adw_adb_union,0,0,unknown,
HumanEval/97,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/98,,adw_adb_union,adw_adb_union,0,1,pass,
HumanEval/99,,adw_adb_union,adw_adb_union,0,0,unknown,
HumanEval/0,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/0,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/0,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/1,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/1,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/10,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/10,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/100,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/100,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,loop_wrong,
HumanEval/101,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/101,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/102,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/102,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/102,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/103,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/103,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,signature_changed,
HumanEval/103,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/104,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,loop_wrong,
HumanEval/104,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,signature_changed,
HumanEval/105,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/105,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/105,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/106,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/106,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,signature_changed,
HumanEval/106,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/107,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/107,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/107,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,loop_wrong,
HumanEval/108,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,signature_changed,
HumanEval/108,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/109,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/109,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,loop_wrong,
HumanEval/11,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/11,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/110,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/110,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/111,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,loop_wrong,
HumanEval/111,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/112,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/112,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/113,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/113,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/114,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,signature_changed,
HumanEval/114,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/114,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/115,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/115,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/116,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/116,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/116,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/117,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,signature_changed,
HumanEval/117,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,loop_wrong,
HumanEval/118,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/118,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/119,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/119,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/119,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/12,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/12,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/120,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/120,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/121,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/121,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,signature_changed,
HumanEval/122,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/122,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/122,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/123,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/123,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/123,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/124,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/124,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/125,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/125,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/125,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/126,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/126,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/126,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/127,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/127,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/127,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/128,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,signature_changed,
HumanEval/128,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/129,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/129,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/129,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/13,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/13,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,signature_changed,
HumanEval/13,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/130,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/130,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/131,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/131,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,loop_wrong,
HumanEval/131,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/132,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/132,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/132,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/133,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,loop_wrong,
HumanEval/133,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/133,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/134,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/134,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/134,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/135,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/135,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/136,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/136,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/136,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,signature_changed,
HumanEval/137,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,signature_changed,
HumanEval/137,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/138,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/138,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/138,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/139,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/139,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/139,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/14,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/14,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/14,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/140,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/140,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/141,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/141,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/141,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,loop_wrong,
HumanEval/142,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/142,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/143,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/143,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/143,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/144,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/144,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/145,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/145,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/145,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/146,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/146,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,signature_changed,
HumanEval/146,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/147,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/147,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/148,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/148,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/148,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,loop_wrong,
HumanEval/149,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/149,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/149,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,loop_wrong,
HumanEval/15,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/15,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/15,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/150,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/150,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/150,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/151,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/151,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/151,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/152,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/152,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,loop_wrong,
HumanEval/152,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/153,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/153,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/154,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/154,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/154,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/155,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,loop_wrong,
HumanEval/155,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/155,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,signature_changed,
HumanEval/156,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/156,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/157,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/157,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,signature_changed,
HumanEval/157,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/158,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/158,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/158,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/159,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/159,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/159,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,signature_changed,
HumanEval/16,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/16,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/160,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,loop_wrong,
HumanEval/160,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/161,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/161,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/161,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/162,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/162,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/162,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/163,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/163,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/163,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/17,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,signature_changed,
HumanEval/17,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/18,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/18,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/19,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/19,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/2,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/2,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/20,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/20,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,signature_changed,
HumanEval/20,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/21,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,signature_changed,
HumanEval/21,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/22,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/22,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/22,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/23,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/23,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/24,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/24,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/24,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/25,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/25,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/25,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,loop_wrong,
HumanEval/26,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/26,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/27,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,signature_changed,
HumanEval/27,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/27,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/28,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/28,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/29,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/29,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/3,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/3,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/30,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/30,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/30,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,loop_wrong,
HumanEval/31,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/31,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/31,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,signature_changed,
HumanEval/32,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/32,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,signature_changed,
HumanEval/33,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,signature_changed,
HumanEval/33,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/33,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/34,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/34,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/34,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/35,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/35,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/36,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/36,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/36,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/37,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/37,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/37,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/38,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/38,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/38,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
